main_category,subcategory,master_name,full_product_name,product_link,price,color
Woman's,Womens-boots-booties,Jones-f,Jones-f Black leather,https://www.stevemadden.com/collections/boots-booties/products/jones-f-black-leather,109.99,Black leather
Woman's,Womens-boots-booties,Brixton-f,Brixton-f Black distressed,https://www.stevemadden.com/collections/boots-booties/products/brixton-f-black-distressed,79.99,Black distressed
Woman's,Womens-boots-booties,Nala,Nala Black leather,https://www.stevemadden.com/collections/boots-booties/products/nala-black-leather,49.99,Black leather
Woman's,Womens-boots-booties,Harth,Harth Black leather,https://www.stevemadden.com/collections/boots-booties/products/harth-black-leather,79.99,Black leather
Woman's,Womens-boots-booties,Davos,Davos Black leather,https://www.stevemadden.com/collections/boots-booties/products/davos-black-leather,199.95,Black leather
Woman's,Womens-boots-booties,Shiner,Shiner Wine leather,https://www.stevemadden.com/collections/boots-booties/products/shiner-wine-leather,149.95,Wine leather
Woman's,Womens-boots-booties,Jones,Jones Olive suede,https://www.stevemadden.com/collections/boots-booties/products/jones-olive-suede,129.95,Olive suede
Woman's,Womens-boots-booties,Harp,Harp Black,https://www.stevemadden.com/collections/boots-booties/products/harp-black,109.95,Black
Woman's,Womens-boots-booties,Cabin-f,Cabin-f Grey,https://www.stevemadden.com/collections/boots-booties/products/cabin-f-grey,49.99,Grey
Woman's,Womens-boots-booties,Stage,Stage Cognac leather,https://www.stevemadden.com/collections/boots-booties/products/stage-cognac-leather,169.95,Cognac leather
Woman's,Womens-boots-booties,Riggs,Riggs Black leather,https://www.stevemadden.com/collections/boots-booties/products/riggs-black-leather,199.95,Black leather
Woman's,Womens-boots-booties,Inferno,Inferno Navy suede,https://www.stevemadden.com/collections/boots-booties/products/inferno-navy-suede,99.99,Navy suede
Woman's,Womens-boots-booties,Klayton,Klayton Black,https://www.stevemadden.com/collections/boots-booties/products/klayton-black,119.95,Black
Woman's,Womens-boots-booties,Kaz,Kaz Burgundy,https://www.stevemadden.com/collections/boots-booties/products/kaz-burgundy,229.95,Burgundy
Woman's,Womens-boots-booties,Arroyo,Arroyo Coral multi,https://www.stevemadden.com/collections/boots-booties/products/arroyo-coral-multi,209.95,Coral multi
Woman's,Womens-boots-booties,Shiner,Shiner Black leather,https://www.stevemadden.com/collections/boots-booties/products/shiner-black-leather,149.95,Black leather
Woman's,Womens-boots-booties,Cypress,Cypress Black,https://www.stevemadden.com/collections/boots-booties/products/cypress-black,139.95,Black
Woman's,Womens-boots-booties,Ansel,Ansel Brown suede,https://www.stevemadden.com/collections/boots-booties/products/ansel-brown-suede,209.95,Brown suede
Woman's,Womens-boots-booties,Shiner,Shiner White leather,https://www.stevemadden.com/collections/boots-booties/products/shiner-white-leather,149.95,White leather
Woman's,Womens-boots-booties,Alluring,Alluring Black leather,https://www.stevemadden.com/collections/boots-booties/products/alluring-black-leather,279.95,Black leather
Woman's,Womens-boots-booties,Albany,Albany Brn distressed,https://www.stevemadden.com/collections/boots-booties/products/albany-brn-distressed,159.95,Brn distressed
Woman's,Womens-boots-booties,Vinka,Vinka Dark brown,https://www.stevemadden.com/collections/boots-booties/products/vinka-dark-brown,69.97,Dark brown
Woman's,Womens-boots-booties,Linger,Linger Brown suede,https://www.stevemadden.com/collections/boots-booties/products/linger-brown-suede,229.95,Brown suede
Woman's,Womens-boots-booties,Arroyo,Arroyo Brown multi,https://www.stevemadden.com/collections/boots-booties/products/arroyo-brown-multi,209.95,Brown multi
Woman's,Womens-boots-booties,Davos,Davos Cognac leather,https://www.stevemadden.com/collections/boots-booties/products/davos-cognac-leather,199.95,Cognac leather
Woman's,Womens-boots-booties,Arroyo,Arroyo Blue multi,https://www.stevemadden.com/collections/boots-booties/products/arroyo-blue-multi,209.95,Blue multi
Woman's,Womens-boots-booties,Ashwood,Ashwood Brown suede,https://www.stevemadden.com/collections/boots-booties/products/ashwood-brown-suede,189.95,Brown suede
Woman's,Womens-boots-booties,Linger,Linger Black suede,https://www.stevemadden.com/collections/boots-booties/products/linger-black-suede,229.95,Black suede
Woman's,Womens-boots-booties,Riggs-p,Riggs-p Brown multi,https://www.stevemadden.com/collections/boots-booties/products/riggs-p-brown-multi,209.95,Brown multi
Woman's,Womens-boots-booties,Stage,Stage Black leather,https://www.stevemadden.com/collections/boots-booties/products/stage-black-leather,169.95,Black leather
Woman's,Womens-boots-booties,Ravine,Ravine Black leather,https://www.stevemadden.com/collections/boots-booties/products/ravine-black-leather,199.95,Black leather
Woman's,Womens-boots-booties,Brigade,Brigade Brn distressed,https://www.stevemadden.com/collections/boots-booties/products/brigade-brn-distressed,189.95,Brn distressed
Woman's,Womens-boots-booties,Berkleighw,Berkleighw Black,https://www.stevemadden.com/collections/boots-booties/products/berkleighw-black,129.95,Black
Woman's,Womens-boots-booties,Jones-h,Jones-h Cow print,https://www.stevemadden.com/collections/boots-booties/products/jones-h-cow-print,149.95,Cow print
Woman's,Womens-boots-booties,Riggs-w,Riggs-w Black leather,https://www.stevemadden.com/collections/boots-booties/products/riggs-w-black-leather,199.95,Black leather
Woman's,Womens-boots-booties,Brixton-f,Brixton-f Brn distre,https://www.stevemadden.com/collections/boots-booties/products/brixton-f-brn-distre,79.99,Brn distre
Woman's,Womens-boots-booties,Rolfe,Rolfe Black,https://www.stevemadden.com/collections/boots-booties/products/rolfe-black,79.97,Black
Woman's,Womens-boots-booties,Lucid,Lucid Black leather,https://www.stevemadden.com/collections/boots-booties/products/lucid-black-leather,179.95,Black leather
Woman's,Womens-boots-booties,Beastie,Beastie Tan multi,https://www.stevemadden.com/collections/boots-booties/products/beastie-tan-multi,89.95,Tan multi
Woman's,Womens-boots-booties,Dusty,Dusty Chocolate brown suede,https://www.stevemadden.com/collections/boots-booties/products/dusty-chocolate-brown-suede,149.95,Chocolate brown suede
Woman's,Womens-boots-booties,Dusty,Dusty Black leather,https://www.stevemadden.com/collections/boots-booties/products/dusty-black-leather,149.95,Black leather
Woman's,Womens-boots-booties,Astor,Astor Taupe suede,https://www.stevemadden.com/collections/boots-booties/products/astor-taupe-suede,189.95,Taupe suede
Woman's,Womens-boots-booties,Jones,Jones Black leather,https://www.stevemadden.com/collections/boots-booties/products/jones-black-leather,129.95,Black leather
Woman's,Womens-boots-booties,Spur,Spur Brown suede,https://www.stevemadden.com/collections/boots-booties/products/spur-brown-suede,199.95,Brown suede
Woman's,Womens-boots-booties,Harden,Harden Sand suede,https://www.stevemadden.com/collections/boots-booties/products/harden-sand-suede,149.95,Sand suede
Woman's,Womens-boots-booties,Corenne,Corenne Denim fabric,https://www.stevemadden.com/collections/boots-booties/products/corenne-denim-fabric,199.95,Denim fabric
Woman's,Womens-boots-booties,Icon,Icon Red,https://www.stevemadden.com/collections/boots-booties/products/icon-red,199.95,Red
Woman's,Womens-boots-booties,Vava,Vava Black paris,https://www.stevemadden.com/collections/boots-booties/products/vava-black-paris,129.95,Black paris
Woman's,Womens-boots-booties,Kaz,Kaz Black white,https://www.stevemadden.com/collections/boots-booties/products/kaz-black-white,229.95,Black white
Woman's,Womens-boots-booties,Mystery,Mystery Black leather,https://www.stevemadden.com/collections/boots-booties/products/mystery-black-leather,189.95,Black leather
Woman's,Womens-boots-booties,Lawful,Lawful Black,https://www.stevemadden.com/collections/boots-booties/products/lawful-black,129.95,Black
Woman's,Womens-boots-booties,Alluring,Alluring Zebra,https://www.stevemadden.com/collections/boots-booties/products/alluring-zebra,279.95,Zebra
Woman's,Womens-boots-booties,Rocky,Rocky Cognac leather,https://www.stevemadden.com/collections/boots-booties/products/rocky-cognac-leather,159.95,Cognac leather
Woman's,Womens-boots-booties,Peggie,Peggie Chestnut suede,https://www.stevemadden.com/collections/boots-booties/products/peggie-chestnut-suede,179.95,Chestnut suede
Woman's,Womens-boots-booties,Riggs-h,Riggs-h W black white,https://www.stevemadden.com/collections/boots-booties/products/riggs-h-w-black-white,209.95,W black white
Woman's,Womens-boots-booties,Holly,Holly Black,https://www.stevemadden.com/collections/boots-booties/products/holly-black,109.95,Black
Woman's,Womens-boots-booties,Icon,Icon Off white,https://www.stevemadden.com/collections/boots-booties/products/icon-off-white,199.95,Off white
Woman's,Womens-boots-booties,Smith,Smith Red leather,https://www.stevemadden.com/collections/boots-booties/products/smith-red-leather,199.95,Red leather
Woman's,Womens-boots-booties,Ciara,Ciara Black,https://www.stevemadden.com/collections/boots-booties/products/ciara-black,99.95,Black
Woman's,Womens-boots-booties,Riggs,Riggs Bone leather,https://www.stevemadden.com/collections/boots-booties/products/riggs-bone-leather,199.95,Bone leather
Woman's,Womens-boots-booties,Myndie,Myndie Black,https://www.stevemadden.com/collections/boots-booties/products/myndie-black,129.95,Black
Woman's,Womens-boots-booties,Aria,Aria Black,https://www.stevemadden.com/collections/boots-booties/products/aria-black,139.95,Black
Woman's,Womens-boots-booties,Baddie,Baddie Blk distrs,https://www.stevemadden.com/collections/boots-booties/products/baddie-blk-distrs,269.95,Blk distrs
Woman's,Womens-boots-booties,Crimson,Crimson Blk distrs,https://www.stevemadden.com/collections/boots-booties/products/crimson-blk-distrs,129.95,Blk distrs
Woman's,Womens-boots-booties,Icon,Icon Black,https://www.stevemadden.com/collections/boots-booties/products/icon-black,199.95,Black
Woman's,Womens-boots-booties,Baddie,Baddie Brn distre,https://www.stevemadden.com/collections/boots-booties/products/baddie-brn-distre,269.95,Brn distre
Woman's,Womens-boots-booties,Woodstock,Woodstock Banana leather,https://www.stevemadden.com/collections/boots-booties/products/woodstock-banana-leather,229.95,Banana leather
Woman's,Womens-boots-booties,Riggs-f,Riggs-f Banana leather,https://www.stevemadden.com/collections/boots-booties/products/riggs-f-banana-leather,229.95,Banana leather
Woman's,Womens-boots-booties,Riggs,Riggs Silver leather,https://www.stevemadden.com/collections/boots-booties/products/riggs-silver-leather,199.95,Silver leather
Woman's,Womens-boots-booties,Topaz,Topaz Chestnut suede,https://www.stevemadden.com/collections/boots-booties/products/topaz-chestnut-suede,169.95,Chestnut suede
Woman's,Womens-boots-booties,Riggs-h,Riggs-h Green multi,https://www.stevemadden.com/collections/boots-booties/products/riggs-h-green-multi,209.95,Green multi
Woman's,Womens-boots-booties,Lander,Lander Black leather,https://www.stevemadden.com/collections/boots-booties/products/lander-black-leather,189.95,Black leather
Woman's,Womens-boots-booties,Alluring-h,Alluring-h Red,https://www.stevemadden.com/collections/boots-booties/products/alluring-h-red,279.95,Red
Woman's,Womens-boots-booties,Vesey,Vesey Taupe suede,https://www.stevemadden.com/collections/boots-booties/products/vesey-taupe-suede,199.95,Taupe suede
Woman's,Womens-boots-booties,Harden,Harden Black suede,https://www.stevemadden.com/collections/boots-booties/products/harden-black-suede,149.95,Black suede
Woman's,Womens-boots-booties,Stark,Stark Brown multi,https://www.stevemadden.com/collections/boots-booties/products/stark-brown-multi,169.95,Brown multi
Woman's,Womens-boots-booties,Dewdrop,Dewdrop Black,https://www.stevemadden.com/collections/boots-booties/products/dewdrop-black,79.95,Black
Woman's,Womens-boots-booties,Troopa3,Troopa3 0 black leather,https://www.stevemadden.com/collections/boots-booties/products/troopa3-0-black-leather,99.95,0 black leather
Woman's,Womens-boots-booties,Jones,Jones Chocolate brown suede,https://www.stevemadden.com/collections/boots-booties/products/jones-chocolate-brown-suede,129.95,Chocolate brown suede
Woman's,Womens-boots-booties,Nebula,Nebula Brown leather,https://www.stevemadden.com/collections/boots-booties/products/nebula-brown-leather,169.95,Brown leather
Woman's,Womens-boots-booties,Dawn,Dawn Wine,https://www.stevemadden.com/collections/boots-booties/products/dawn-wine,179.95,Wine
Woman's,Womens-boots-booties,Lani,Lani White suede,https://www.stevemadden.com/collections/boots-booties/products/lani-white-suede,149.95,White suede
Woman's,Womens-boots-booties,Downtown,Downtown Brown leather,https://www.stevemadden.com/collections/boots-booties/products/downtown-brown-leather,179.95,Brown leather
Woman's,Womens-boots-booties,Lucid,Lucid Brown suede,https://www.stevemadden.com/collections/boots-booties/products/lucid-brown-suede,179.95,Brown suede
Woman's,Womens-boots-booties,Nebula,Nebula Black leather,https://www.stevemadden.com/collections/boots-booties/products/nebula-black-leather,169.95,Black leather
Woman's,Womens-boots-booties,Lyle,Lyle Black leather with snake,https://www.stevemadden.com/collections/boots-booties/products/lyle-black-leather-with-snake,159.95,Black leather with snake
Woman's,Womens-boots-booties,Spur,Spur Taupe suede,https://www.stevemadden.com/collections/boots-booties/products/spur-taupe-suede,199.95,Taupe suede
Woman's,Womens-boots-booties,Crimson,Crimson Brown leather,https://www.stevemadden.com/collections/boots-booties/products/crimson-brown-leather,129.95,Brown leather
Woman's,Womens-boots-booties,Stark,Stark Black multi,https://www.stevemadden.com/collections/boots-booties/products/stark-black-multi,169.95,Black multi
Woman's,Womens-boots-booties,Ruben,Ruben Black leather,https://www.stevemadden.com/collections/boots-booties/products/ruben-black-leather,159.95,Black leather
Woman's,Womens-boots-booties,Vesey,Vesey Chocolate brown suede,https://www.stevemadden.com/collections/boots-booties/products/vesey-chocolate-brown-suede,199.95,Chocolate brown suede
Woman's,Womens-boots-booties,Jones,Jones Grey suede,https://www.stevemadden.com/collections/boots-booties/products/jones-grey-suede,129.95,Grey suede
Woman's,Womens-boots-booties,Albany,Albany White leather,https://www.stevemadden.com/collections/boots-booties/products/albany-white-leather,159.95,White leather
Woman's,Womens-boots-booties,Marengo,Marengo Tan leather,https://www.stevemadden.com/collections/boots-booties/products/marengo-tan-leather,229.95,Tan leather
Woman's,Womens-boots-booties,Lander,Lander Brn distre,https://www.stevemadden.com/collections/boots-booties/products/lander-brn-distre,189.95,Brn distre
Woman's,Womens-boots-booties,Cino,Cino Taupe suede,https://www.stevemadden.com/collections/boots-booties/products/cino-taupe-suede,129.95,Taupe suede
Woman's,Womens-boots-booties,Cobra,Cobra Black,https://www.stevemadden.com/collections/boots-booties/products/cobra-black,99.95,Black
Woman's,Womens-boots-booties,Bayford,Bayford Brown,https://www.stevemadden.com/collections/boots-booties/products/bayford-brown,199.95,Brown
Woman's,Womens-boots-booties,Troopa3,Troopa3 0 brown leather,https://www.stevemadden.com/collections/boots-booties/products/troopa3-0-brown-leather,99.95,0 brown leather
Woman's,Womens-boots-booties,Ruben,Ruben Cognac leather,https://www.stevemadden.com/collections/boots-booties/products/ruben-cognac-leather,159.95,Cognac leather
Woman's,Womens-boots-booties,Smith-w,Smith-w Black leather,https://www.stevemadden.com/collections/boots-booties/products/smith-w-black-leather,199.95,Black leather
Woman's,Womens-boots-booties,Shai,Shai Olive suede,https://www.stevemadden.com/collections/boots-booties/products/shai-olive-suede,189.95,Olive suede
Woman's,Womens-boots-booties,Shai,Shai Black leather,https://www.stevemadden.com/collections/boots-booties/products/shai-black-leather,189.95,Black leather
Woman's,Womens-boots-booties,Crimson,Crimson Black leather,https://www.stevemadden.com/collections/boots-booties/products/crimson-black-leather,129.95,Black leather
Woman's,Womens-boots-booties,Cattle,Cattle Brown multi,https://www.stevemadden.com/collections/boots-booties/products/cattle-brown-multi,89.95,Brown multi
Woman's,Womens-boots-booties,Shai,Shai Chestnut suede,https://www.stevemadden.com/collections/boots-booties/products/shai-chestnut-suede,189.95,Chestnut suede
Woman's,Womens-boots-booties,Nebula,Nebula Grey suede,https://www.stevemadden.com/collections/boots-booties/products/nebula-grey-suede,169.95,Grey suede
Woman's,Womens-boots-booties,Downtown,Downtown Black leather,https://www.stevemadden.com/collections/boots-booties/products/downtown-black-leather,179.95,Black leather
Woman's,Womens-platforms,Possession,Possession Black tan,https://www.stevemadden.com/collections/womens-platforms/products/possession-black-tan,99.95,Black tan
Woman's,Womens-platforms,Bigschmonj,Bigschmonj Olive,https://www.stevemadden.com/collections/womens-platforms/products/bigschmonj-olive,59.95,Olive
Woman's,Womens-platforms,Haven,Haven Natural raffia,https://www.stevemadden.com/collections/womens-platforms/products/haven-natural-raffia,99.95,Natural raffia
Woman's,Womens-platforms,Sunkissed,Sunkissed Raffia,https://www.stevemadden.com/collections/womens-platforms/products/sunkissed-raffia,109.95,Raffia
Woman's,Womens-platforms,Campo,Campo Black beige,https://www.stevemadden.com/collections/womens-platforms/products/campo-black-beige,89.95,Black beige
Woman's,Womens-platforms,Lando,Lando Black leather,https://www.stevemadden.com/collections/womens-platforms/products/lando-black-leather,79.95,Black leather
Woman's,Womens-platforms,Bigschmona,Bigschmona Clear,https://www.stevemadden.com/collections/womens-platforms/products/bigschmona-clear,99.95,Clear
Woman's,Womens-platforms,Berkleigh,Berkleigh Black,https://www.stevemadden.com/collections/womens-platforms/products/berkleigh-black,139.95,Black
Woman's,Womens-platforms,Bigmona,Bigmona Black leather,https://www.stevemadden.com/collections/womens-platforms/products/bigmona-black-leather,99.95,Black leather
Woman's,Womens-platforms,Conga,Conga Tan suede,https://www.stevemadden.com/collections/womens-platforms/products/conga-tan-suede,109.95,Tan suede
Woman's,Womens-platforms,Bigmona,Bigmona Natural raffia,https://www.stevemadden.com/collections/womens-platforms/products/bigmona-natural-raffia,99.95,Natural raffia
Woman's,Womens-platforms,Bigschmona,Bigschmona Black black suede,https://www.stevemadden.com/collections/womens-platforms/products/bigschmona-black-black-suede,99.95,Black black suede
Woman's,Womens-platforms,Bigschmona,Bigschmona Taupe suede,https://www.stevemadden.com/collections/womens-platforms/products/bigschmona-taupe-suede,99.95,Taupe suede
Woman's,Womens-platforms,Slinky30,Slinky30 Black,https://www.stevemadden.com/collections/womens-platforms/products/slinky30-black,89.95,Black
Woman's,Womens-platforms,Bigschmonj,Bigschmonj Natural,https://www.stevemadden.com/collections/womens-platforms/products/bigschmonj-natural,59.95,Natural
Woman's,Womens-platforms,Beachy,Beachy Natural,https://www.stevemadden.com/collections/womens-platforms/products/beachy-natural,89.95,Natural
Woman's,Womens-platforms,Dodge,Dodge Taupe multi,https://www.stevemadden.com/collections/womens-platforms/products/dodge-taupe-multi,70.0,Taupe multi
Woman's,Womens-platforms,Catcher,Catcher White suede,https://www.stevemadden.com/collections/womens-platforms/products/catcher-white-suede,74.95,White suede
Woman's,Womens-platforms,Bigschmonj,Bigschmonj Black,https://www.stevemadden.com/collections/womens-platforms/products/bigschmonj-black,59.95,Black
Woman's,Womens-platforms,Beachy-w,Beachy-w Cream multi,https://www.stevemadden.com/collections/womens-platforms/products/beachy-w-cream-multi,99.95,Cream multi
Woman's,Womens-platforms,Possession,Possession Black,https://www.stevemadden.com/collections/womens-platforms/products/possession-black,99.95,Black
Woman's,Womens-platforms,Cayman,Cayman Clear,https://www.stevemadden.com/collections/womens-platforms/products/cayman-clear,109.95,Clear
Woman's,Womens-platforms,Kiwi,Kiwi Black suede,https://www.stevemadden.com/collections/womens-platforms/products/kiwi-black-suede,129.95,Black suede
Woman's,Womens-platforms,Arwen,Arwen Black leather,https://www.stevemadden.com/collections/womens-platforms/products/arwen-black-leather,99.95,Black leather
Woman's,Womens-platforms,Kiwi,Kiwi Taupe suede,https://www.stevemadden.com/collections/womens-platforms/products/kiwi-taupe-suede,129.95,Taupe suede
Woman's,Womens-platforms,Arwen,Arwen Brown leather,https://www.stevemadden.com/collections/womens-platforms/products/arwen-brown-leather,99.95,Brown leather
Woman's,Womens-platforms,Marlena,Marlena Sand suede,https://www.stevemadden.com/collections/womens-platforms/products/marlena-sand-suede,109.95,Sand suede
Woman's,Womens-platforms,Klayton,Klayton Black,https://www.stevemadden.com/collections/womens-platforms/products/klayton-black,119.95,Black
Woman's,Womens-platforms,Klayton,Klayton Brn distressed,https://www.stevemadden.com/collections/womens-platforms/products/klayton-brn-distressed,79.99,Brn distressed
Woman's,Womens-platforms,Lourdes,Lourdes Bone patent,https://www.stevemadden.com/collections/womens-platforms/products/lourdes-bone-patent,79.99,Bone patent
Woman's,Womens-platforms,Tucker,Tucker Green multi,https://www.stevemadden.com/collections/womens-platforms/products/tucker-green-multi,39.99,Green multi
Woman's,Womens-platforms,Lawsen,Lawsen Black leather,https://www.stevemadden.com/collections/womens-platforms/products/lawsen-black-leather,49.99,Black leather
Woman's,Womens-platforms,Grover,Grover Black black,https://www.stevemadden.com/collections/womens-platforms/products/grover-black-black,99.95,Black black
Woman's,Womens-platforms,Jarelli,Jarelli Tan leather,https://www.stevemadden.com/collections/womens-platforms/products/jarelli-tan-leather,99.95,Tan leather
Woman's,Womens-platforms,Recoupe,Recoupe White,https://www.stevemadden.com/collections/womens-platforms/products/recoupe-white,109.95,White
Woman's,Womens-platforms,Campo,Campo Natural raffia,https://www.stevemadden.com/collections/womens-platforms/products/campo-natural-raffia,89.95,Natural raffia
Woman's,Womens-platforms,Matina,Matina Multi,https://www.stevemadden.com/collections/womens-platforms/products/matina-multi,59.99,Multi
Woman's,Womens-platforms,Dash,Dash Silver,https://www.stevemadden.com/collections/womens-platforms/products/dash-silver,70.0,Silver
Woman's,Womens-platforms,Pinnacle,Pinnacle Black patent,https://www.stevemadden.com/collections/womens-platforms/products/pinnacle-black-patent,129.95,Black patent
Woman's,Womens-platforms,Lourdes,Lourdes Black patent,https://www.stevemadden.com/collections/womens-platforms/products/lourdes-black-patent,79.99,Black patent
Woman's,Womens-platforms,Kiwi,Kiwi Pink suede,https://www.stevemadden.com/collections/womens-platforms/products/kiwi-pink-suede,129.95,Pink suede
Woman's,Womens-platforms,Lourdes,Lourdes Champagne,https://www.stevemadden.com/collections/womens-platforms/products/lourdes-champagne,79.99,Champagne
Woman's,Womens-platforms,Lessa,Lessa Black suede,https://www.stevemadden.com/collections/womens-platforms/products/lessa-black-suede,69.99,Black suede
Woman's,Womens-platforms,Minka,Minka Black leather,https://www.stevemadden.com/collections/womens-platforms/products/minka-black-leather,99.95,Black leather
Woman's,Womens-platforms,Fleet,Fleet Black,https://www.stevemadden.com/collections/womens-platforms/products/fleet-black,59.99,Black
Woman's,Womens-platforms,Langsten,Langsten Black box,https://www.stevemadden.com/collections/womens-platforms/products/langsten-black-box,99.95,Black box
Woman's,Womens-platforms,Grover,Grover Black tan,https://www.stevemadden.com/collections/womens-platforms/products/grover-black-tan,99.95,Black tan
Woman's,Womens-platforms,Moulin,Moulin Black,https://www.stevemadden.com/collections/womens-platforms/products/moulin-black,69.99,Black
Woman's,Womens-platforms,Locket,Locket Bronze,https://www.stevemadden.com/collections/womens-platforms/products/locket-bronze,69.99,Bronze
Woman's,Womens-platforms,Baroni,Baroni Black suede,https://www.stevemadden.com/collections/womens-platforms/products/baroni-black-suede,89.95,Black suede
Woman's,Womens-platforms,Dodgecharm,Dodgecharm Bone multi,https://www.stevemadden.com/collections/womens-platforms/products/dodgecharm-bone-multi,90.0,Bone multi
Woman's,Womens-platforms,Bigmona-f,Bigmona-f Natural,https://www.stevemadden.com/collections/womens-platforms/products/bigmona-f-natural,59.99,Natural
Woman's,Womens-platforms,Pinnacle,Pinnacle Camel patent,https://www.stevemadden.com/collections/womens-platforms/products/pinnacle-camel-patent,129.95,Camel patent
Woman's,Womens-platforms,Dash,Dash White multi,https://www.stevemadden.com/collections/womens-platforms/products/dash-white-multi,70.0,White multi
Woman's,Womens-platforms,Nightfall,Nightfall Blush patent,https://www.stevemadden.com/collections/womens-platforms/products/nightfall-blush-patent,59.99,Blush patent
Woman's,Womens-platforms,Gasp-r,Gasp-r Silver multi,https://www.stevemadden.com/collections/womens-platforms/products/gasp-r-silver-multi,49.99,Silver multi
Woman's,Womens-platforms,Bigschmonj,Bigschmonj Light blue,https://www.stevemadden.com/collections/womens-platforms/products/bigschmonj-light-blue,59.95,Light blue
Woman's,Womens-platforms,Nightfall,Nightfall Black patent,https://www.stevemadden.com/collections/womens-platforms/products/nightfall-black-patent,59.99,Black patent
Woman's,Womens-platforms,Cologne,Cologne Tan nubuck,https://www.stevemadden.com/collections/womens-platforms/products/cologne-tan-nubuck,89.99,Tan nubuck
Woman's,Womens-platforms,Scarla,Scarla Natural raffia,https://www.stevemadden.com/collections/womens-platforms/products/scarla-natural-raffia,39.99,Natural raffia
Woman's,Womens-platforms,Martini,Martini Tan multi,https://www.stevemadden.com/collections/womens-platforms/products/martini-tan-multi,79.99,Tan multi
Woman's,Womens-platforms,River,River Bone leather,https://www.stevemadden.com/collections/womens-platforms/products/river-bone-leather,59.99,Bone leather
Woman's,Womens-platforms,Lourdes,Lourdes Chocolate brown suede,https://www.stevemadden.com/collections/womens-platforms/products/lourdes-chocolate-brown-suede,79.99,Chocolate brown suede
Woman's,Womens-platforms,Fleet,Fleet Olive,https://www.stevemadden.com/collections/womens-platforms/products/fleet-olive,59.99,Olive
Woman's,Womens-platforms,Henrik,Henrik Black suede,https://www.stevemadden.com/collections/womens-platforms/products/henrik-black-suede,69.99,Black suede
Woman's,Womens-platforms,Lourdes,Lourdes Silver metallic,https://www.stevemadden.com/collections/womens-platforms/products/lourdes-silver-metallic,79.99,Silver metallic
Woman's,Womens-platforms,Matina,Matina Bone leather,https://www.stevemadden.com/collections/womens-platforms/products/matina-bone-leather,59.99,Bone leather
Woman's,Womens-platforms,Boomer-l,Boomer-l White multi,https://www.stevemadden.com/collections/womens-platforms/products/boomer-l-white-multi,49.99,White multi
Woman's,Womens-platforms,Lucero,Lucero Blue multi,https://www.stevemadden.com/collections/womens-platforms/products/lucero-blue-multi,39.99,Blue multi
Woman's,Womens-platforms,Boomer-f,Boomer-f Taupe multi,https://www.stevemadden.com/collections/womens-platforms/products/boomer-f-taupe-multi,49.99,Taupe multi
Woman's,Womens-platforms,Comfy,Comfy Chestnut suede,https://www.stevemadden.com/collections/womens-platforms/products/comfy-chestnut-suede,39.99,Chestnut suede
Woman's,Womens-platforms,Scarla,Scarla Black,https://www.stevemadden.com/collections/womens-platforms/products/scarla-black,39.99,Black
Woman's,Womens-platforms,Maureen,Maureen Red crocodile,https://www.stevemadden.com/collections/womens-platforms/products/maureen-red-crocodile,49.99,Red crocodile
Woman's,Womens-platforms,Joyride,Joyride Bone leather,https://www.stevemadden.com/collections/womens-platforms/products/joyride-bone-leather,69.99,Bone leather
Woman's,Womens-platforms,Silas,Silas Black,https://www.stevemadden.com/collections/womens-platforms/products/silas-black,39.99,Black
Woman's,Womens-platforms,Maverick,Maverick Black leather,https://www.stevemadden.com/collections/womens-platforms/products/maverick-black-leather,109.99,Black leather
Woman's,Womens-platforms,Baroni,Baroni Sand suede,https://www.stevemadden.com/collections/womens-platforms/products/baroni-sand-suede,89.95,Sand suede
Woman's,Womens-platforms,Baywalk,Baywalk Black,https://www.stevemadden.com/collections/womens-platforms/products/baywalk-black,49.99,Black
Woman's,Womens-platforms,Permit,Permit Rhinestones,https://www.stevemadden.com/collections/womens-platforms/products/permit-rhinestones,49.99,Rhinestones
Woman's,Womens-platforms,Akira,Akira Black leather,https://www.stevemadden.com/collections/womens-platforms/products/akira-black-leather,139.99,Black leather
Woman's,Womens-platforms,Mimosa,Mimosa Multi,https://www.stevemadden.com/collections/womens-platforms/products/mimosa-multi,59.99,Multi
Woman's,Womens-platforms,Pinnacle,Pinnacle Multi snake,https://www.stevemadden.com/collections/womens-platforms/products/pinnacle-multi-snake,129.95,Multi snake
Woman's,Womens-platforms,Moulin,Moulin Mustard,https://www.stevemadden.com/collections/womens-platforms/products/moulin-mustard,69.99,Mustard
Woman's,Womens-platforms,Lucero,Lucero Multi,https://www.stevemadden.com/collections/womens-platforms/products/lucero-multi,39.99,Multi
Woman's,Womens-platforms,Venture,Venture White,https://www.stevemadden.com/collections/womens-platforms/products/venture-white,59.99,White
Woman's,Womens-platforms,Klayton,Klayton Black black,https://www.stevemadden.com/collections/womens-platforms/products/klayton-black-black,79.99,Black black
Woman's,Womens-platforms,Mimosa,Mimosa Yellow,https://www.stevemadden.com/collections/womens-platforms/products/mimosa-yellow,59.99,Yellow
Woman's,Womens-platforms,Lumara,Lumara Natural raffia,https://www.stevemadden.com/collections/womens-platforms/products/lumara-natural-raffia,89.99,Natural raffia
Woman's,Womens-platforms,Mythic,Mythic Black suede,https://www.stevemadden.com/collections/womens-platforms/products/mythic-black-suede,59.99,Black suede
